X	Y	Species	Type	Diam	Height	ParamG1
91	55.5	ABCO	Adult	33.4	0	0
88	45	ABCO	Adult	50.4	0	0
87	44	ABCO	Adult	20	0	0
89	41	ABCO	Adult	30.3	0	0
91	42	ABCO	Adult	40.2	0	0
90	45	ABCO	Adult	22.7	0	0
94	44	ABCO	Adult	50.4	0	0
93.5	45	ABCO	Adult	18.2	0	0
93	46	ABCO	Adult	12.5	0	0
95	48	ABCO	Adult	28.5	0	0
94	47	ABCO	Adult	41	0	0
97	48	ABCO	Adult	15.3	0	0
96.5	45	ABCO	Adult	32.2	0	0
96.5	40	ABCO	Adult	4.6	0	0
99	58	ABCO	Adult	23.7	0	0
83	63	ABCO	Adult	58.5	0	0
83	66	ABMA	Adult	92.1	0	0
87	63	ABCO	Adult	4.3	0	0
86.5	68	ABMA	Adult	8.4	0	0
87	69	ABCO	Adult	2.7	0	0
86	66	ABCO	Adult	4.7	0	0
86	66.5	ABCO	Adult	14.6	0	0
88	66	ABCO	Adult	9.6	0	0
88	65.5	ABCO	Adult	13.9	0	0
88	65	ABCO	Adult	14.5	0	0
86.5	69	ABCO	Adult	15.5	0	0
87	70	ABCO	Adult	11.1	0	0
87.5	69	ABCO	Adult	18.9	0	0
122	2	ABCO	Adult	7.1	0	0
124	0	ABCO	Adult	6.7	0	0
124	2.5	ABCO	Adult	27.4	0	0
124.5	4.5	ABMA	Adult	14.2	0	0
129	6.5	ABMA	Adult	22.9	0	0
129	6	PILA	Adult	2.1	0	0
138	5	ABCO	Adult	121.2	0	0
136	9	ABCO	Adult	39.5	0	0
133	10	ABMA	Adult	7.9	0	0
130	12	ABCO	Adult	22.7	0	0
136	15	ABCO	Adult	10.1	0	0
136	15	ABCO	Adult	4.4	0	0
147	17	ABMA	Adult	31.3	0	0
128	17	ABCO	Adult	18.8	0	0
127.5	18	ABCO	Adult	4.2	0	0
124.5	18	ABCO	Adult	12.9	0	0
121	18	ABCO	Adult	6.5	0	0
122	17	ABCO	Adult	8.3	0	0
120	21	ABMA	Adult	3.7	0	0
122	20	ABCO	Adult	5.3	0	0
119	22	ABCO	Adult	17.5	0	0
120	22	ABCO	Adult	14.3	0	0
121	22	ABCO	Adult	8.4	0	0
123	23	ABCO	Adult	2.3	0	0
120	22.5	ABCO	Adult	10.7	0	0
120	23	ABCO	Adult	10.3	0	0
120	23.5	ABMA	Adult	5.7	0	0
120.5	24	ABCO	Adult	10.6	0	0
119.5	23.5	ABCO	Adult	5.7	0	0
120	24	ABCO	Adult	5	0	0
120	28	ABCO	Adult	7.5	0	0
120.5	31	ABCO	Adult	4.5	0	0
121	31.5	ABCO	Adult	27.1	0	0
120.5	29	ABCO	Adult	1.5	0	0
125	25	ABCO	Adult	30.3	0	0
141	19	ABCO	Adult	47.9	0	0
146	20.5	ABCO	Adult	51	0	0
130	25	ABCO	Adult	67.3	0	0
132	33	ABMA	Adult	77.1	0	0
134	34	ABCO	Adult	61.3	0	0
130	35	ABMA	Adult	58.4	0	0
129	35.5	ABCO	Adult	38.1	0	0
148	5	PIJE	Adult	5.7	0	0
153	3	ABCO	Adult	7.5	0	0
155	5	ABCO	Adult	90.5	0	0
159.5	4	ABCO	Adult	50.5	0	0
156.5	6.5	ABCO	Adult	21.6	0	0
154.5	7	ABMA	Adult	30.3	0	0
154	7	ABMA	Adult	5.4	0	0
155	9	ABCO	Adult	59.9	0	0
150	9	ABMA	Adult	5.4	0	0
149.5	9	ABMA	Adult	6.4	0	0
150	8.5	ABMA	Adult	1.8	0	0
150	8.5	ABMA	Adult	0.9	0	0
146	8	ABCO	Adult	30.4	0	0
143	12	ABCO	Adult	24.4	0	0
140	15	ABMA	Adult	15.4	0	0
149	19	ABCO	Adult	98	0	0
156	18.5	ABMA	Adult	26.7	0	0
158	16	ABCO	Adult	14.4	0	0
158	18	ABCO	Adult	7.2	0	0
158	21	ABMA	Adult	15.9	0	0
158	21.5	ABMA	Adult	38.8	0	0
157	22	ABCO	Adult	8.4	0	0
155	22	ABCO	Adult	7.1	0	0
152	23	ABCO	Adult	87.4	0	0
153	23	ABCO	Adult	1.4	0	0
157	22.5	ABMA	Adult	39.2	0	0
158	24	ABCO	Adult	75	0	0
156	26	ABCO	Adult	57.1	0	0
157	27	ABCO	Adult	5.5	0	0
156	28	ABCO	Adult	100.7	0	0
155	29.5	ABCO	Adult	12.7	0	0
153	31	ABMA	Adult	51.9	0	0
148.5	30.5	ABCO	Adult	66	0	0
140	28	ABCO	Adult	13.7	0	0
144	32	ABCO	Adult	24.1	0	0
155.5	32	ABCO	Adult	34.9	0	0
158	30.5	ABCO	Adult	25.2	0	0
137	48	ABCO	Adult	37.5	0	0
134	50	ABCO	Adult	79.2	0	0
133	48	ABCO	Adult	46.6	0	0
134	47	ABCO	Adult	33.7	0	0
135	49	ABCO	Adult	37.9	0	0
137	51	ABCO	Adult	27.4	0	0
141	54	ABCO	Adult	16.8	0	0
140	58	ABMA	Adult	80.1	0	0
141	61.5	ABCO	Adult	13.2	0	0
129	44	ABCO	Adult	4.1	0	0
127	39	ABCO	Adult	13.4	0	0
127	45	ABCO	Adult	10.3	0	0
127	46	ABCO	Adult	14.8	0	0
122	37	ABCO	Adult	25.9	0	0
122	55	ABCO	Adult	23.3	0	0
110	59	ABMA	Adult	14.4	0	0
108	60	ABCO	Adult	5.6	0	0
96	61	ABCO	Adult	19.2	0	0
92	68	ABCO	Adult	15.2	0	0
117	64	PIJE	Adult	10.1	0	0
120.5	69	ABCO	Adult	49.8	0	0
121	68.5	ABCO	Adult	31.6	0	0
119	70.5	ABCO	Adult	32.9	0	0
118	70.5	ABCO	Adult	83.5	0	0
118	72	ABCO	Adult	5.8	0	0
118.5	72	ABCO	Adult	3.5	0	0
117	68.5	ABMA	Adult	81.9	0	0
114.5	67	ABMA	Adult	3.6	0	0
110.5	70.5	ABCO	Adult	25.4	0	0
110	44	ABCO	Adult	26.1	0	0
109.5	75	ABCO	Adult	18.6	0	0
109	75	ABCO	Adult	48.6	0	0
107.5	76	ABMA	Adult	80.1	0	0
103	74	ABCO	Adult	61.9	0	0
104	76	ABCO	Adult	18.7	0	0
103	77	ABCO	Adult	24	0	0
102	79	ABCO	Adult	83	0	0
103	73	ABCO	Adult	28.4	0	0
148.5	48	ABCO	Adult	79.2	0	0
149.5	48	ABCO	Adult	43.8	0	0
157	45	ABCO	Adult	64.4	0	0
158	52.5	ABCO	Adult	56.8	0	0
157	60	ABCO	Adult	91.9	0	0
142	58	ABCO	Adult	7.4	0	0
145	62.5	ABMA	Adult	1.2	0	0
144	64	ABCO	Adult	2.7	0	0
148	65	ABMA	Adult	5.1	0	0
147	64	ABCO	Adult	1.3	0	0
149.5	66	ABMA	Adult	2.4	0	0
148	66	ABMA	Adult	2.7	0	0
148.5	67	ABMA	Adult	2.7	0	0
150	67	ABMA	Adult	3.9	0	0
150.5	66	ABCO	Adult	4	0	0
152	74	ABMA	Adult	1.1	0	0
148.5	70.5	ABCO	Adult	5	0	0
148.5	69	ABCO	Adult	3.5	0	0
148.5	69	ABCO	Adult	4.3	0	0
144	69	ABCO	Adult	37.4	0	0
144	70.5	ABCO	Adult	3.6	0	0
144.5	71	ABMA	Adult	14.9	0	0
142	72	ABCO	Adult	7.3	0	0
146	72	ABCO	Adult	12.6	0	0
148.5	76	ABMA	Adult	52.7	0	0
150	76	ABCO	Adult	9	0	0
152	75	ABMA	Adult	27.3	0	0
158	76	ABMA	Adult	21.3	0	0
157	79	ABMA	Adult	58	0	0
147	80.5	ABCO	Adult	167	0	0
154	84.5	ABCO	Adult	47.6	0	0
155	86	ABMA	Adult	41.4	0	0
155	86	ABMA	Adult	14.5	0	0
143.5	88	ABMA	Adult	35.2	0	0
143	87	ABMA	Adult	64.3	0	0
148.5	99	ABMA	Adult	20.1	0	0
143	98	ABCO	Adult	5.8	0	0
135.5	97	ABMA	Adult	120.9	0	0
135	90.5	ABMA	Adult	101.1	0	0
134	89	ABMA	Adult	26.7	0	0
138.5	88	ABMA	Adult	38.8	0	0
133.5	88.5	ABMA	Adult	30.2	0	0
136	84	ABMA	Adult	9.9	0	0
137	84	ABCO	Adult	11.8	0	0
139	84	ABMA	Adult	18	0	0
134	81	ABMA	Adult	46.9	0	0
130	84	ABCO	Adult	2.4	0	0
128	82	ABMA	Adult	84	0	0
123.5	83	ABCO	Adult	14.9	0	0
128	86	ABMA	Adult	32.6	0	0
129	91.5	ABCO	Adult	68	0	0
124	91	ABCO	Adult	39.8	0	0
126	98	ABMA	Adult	18.8	0	0
125.5	99	ABMA	Adult	20.3	0	0
129.5	75	ABCO	Adult	107.3	0	0
127	79.5	ABMA	Adult	1.7	0	0
125	69	ABCO	Adult	22.9	0	0
123	69	ABMA	Adult	13.5	0	0
125	67.5	ABMA	Adult	14.3	0	0
122.5	65	ABMA	Adult	28	0	0
130.5	69.5	ABMA	Adult	3.7	0	0
139	71	ABMA	Adult	75.6	0	0
141.5	73	ABCO	Adult	3.4	0	0
142	73.5	ABMA	Adult	20.4	0	0
142	73	ABCO	Adult	5.2	0	0
141	72	ABCO	Adult	2.6	0	0
141.5	72	ABMA	Adult	18.2	0	0
142	71.5	ABMA	Adult	21.1	0	0
142.5	69	ABMA	Adult	16.7	0	0
142.5	67.5	ABCO	Adult	17.5	0	0
117	79	ABMA	Adult	47.1	0	0
105.5	72	ABCO	Adult	28.6	0	0
107	70.5	ABCO	Adult	66.8	0	0
106.5	68	ABCO	Adult	20.5	0	0
104.5	66.5	ABMA	Adult	96.8	0	0
105.5	66	ABCO	Adult	30.8	0	0
104	63	ABMA	Adult	89.2	0	0
99	70.5	ABMA	Adult	63.6	0	0
97	77	ABCO	Adult	61.5	0	0
95.5	70	ABCO	Adult	25.1	0	0
96	69	ABMA	Adult	50.2	0	0
94	63	ABMA	Adult	2.2	0	0
93	71	ABMA	Adult	12.7	0	0
92	72	ABCO	Adult	19.9	0	0
88.5	72	ABCO	Adult	19.1	0	0
123	22	ABCO	Adult	1.2	0	0
122.5	22	ABMA	Adult	1.6	0	0
121	22	ABCO	Adult	1.5	0	0
110.5	23	ABCO	Adult	8.5	0	0
110.5	22.5	ABCO	Adult	10	0	0
99.5	3	ABCO	Adult	20.1	0	0
101	1	ABCO	Adult	23.9	0	0
106	9	ABCO	Adult	1.2	0	0
105	9	ABCO	Adult	1.1	0	0
109.5	1	ABMA	Adult	78.3	0	0
156	39	ABCO	Adult	70.6	0	0
157	42	ABMA	Adult	93	0	0
98.5	95	ABMA	Adult	66.5	0	0
119	99	ABCO	Adult	42	0	0
120.5	94	ABCO	Adult	7.2	0	0
119.5	91	ABCO	Adult	28.1	0	0
119	92	ABCO	Adult	21.5	0	0
123	87	ABMA	Adult	8.2	0	0
120	82	ABCO	Adult	58.6	0	0
100	86	ABCO	Adult	27	0	0
106	89	ABCO	Adult	28.9	0	0
100.5	87	ABMA	Adult	13.5	0	0
100.5	86.5	ABMA	Adult	48.1	0	0
98	87	ABMA	Adult	2.8	0	0
101	94	ABMA	Adult	67.6	0	0
88	85	ABMA	Adult	12.8	0	0
81	79.5	ABCO	Adult	6	0	0
82	77.5	ABMA	Adult	13.1	0	0
81	75	ABCO	Adult	7.4	0	0
81.5	75.5	ABCO	Adult	11.3	0	0
82	76	ABCO	Adult	22.5	0	0
84	75	ABMA	Adult	36	0	0
83	72	ABCO	Adult	7	0	0
144.5	99	ABCO	Adult	11	0	0
158	99	ABMA	Adult	29.5	0	0
155	84	ABMA	Adult	28.4	0	0
119.5	92.5	ABCO	Adult	26.7	0	0
160	75	ABMA	Adult	22.4	0	0
83.5	91	ABCO	Adult	22.4	0	0
83.5	92	ABCO	Adult	19.1	0	0
83.5	94	ABCO	Adult	31.8	0	0
83	95	ABCO	Adult	22.9	0	0
85.5	99	ABCO	Adult	7.7	0	0
89	97	ABCO	Adult	4.8	0	0
88.5	97	ABCO	Adult	11.1	0	0
88	94	ABCO	Adult	6	0	0
89.5	93.5	ABCO	Adult	9.2	0	0
89.5	94	ABCO	Adult	22.5	0	0
91	90	PIJE	Adult	14.7	0	0
88	89	ABMA	Adult	24.7	0	0
85.5	91	ABCO	Adult	10	0	0
85	88	ABCO	Adult	5.5	0	0
82	85	ABMA	Adult	19.1	0	0
82.5	83	ABCO	Adult	18.3	0	0
84.5	85	ABMA	Adult	21.9	0	0
85	70	ABCO	Adult	63.3	0	0
93	79	ABCO	Adult	42.7	0	0
88	79	ABCO	Adult	47.5	0	0
82	82	ABCO	Adult	14.7	0	0
85	85	ABCO	Adult	5.2	0	0
87	86	PILA	Adult	40.1	0	0
83.5	87	ABMA	Adult	17.4	0	0
104	29.5	ABMA	Adult	9.3	0	0
92	22.5	ABCO	Adult	3.9	0	0
86.5	89	ABMA	Adult	7	0	0
110.5	90	ABMA	Adult	131.5	0	0
103	94	PILA	Adult	11.3	0	0
94	78	ABCO	Adult	29.8	0	0
116	45	ABCO	Adult	4.8	0	0
176	6	ABMA	Adult	75.3	0	0
175.5	7	ABCO	Adult	7.3	0	0
176	8	ABCO	Adult	16.8	0	0
174	17	ABCO	Adult	17.5	0	0
179	14	ABCO	Adult	49.4	0	0
177.5	19.5	ABCO	Adult	9.6	0	0
178	21	ABCO	Adult	5.2	0	0
180	19	ABCO	Adult	26.8	0	0
183	22	ABMA	Adult	128.5	0	0
186	25	ABCO	Adult	7	0	0
179	10	ABCO	Adult	6.5	0	0
179	9	ABCO	Adult	8.6	0	0
181	6	ABCO	Adult	6.3	0	0
181	3	ABCO	Adult	27	0	0
186.5	5	ABCO	Adult	15.3	0	0
186	8	ABCO	Adult	3.5	0	0
188.5	2	ABCO	Adult	72.2	0	0
194	4	ABCO	Adult	10.6	0	0
196	1.5	PILA	Adult	1.3	0	0
198	2	ABCO	Adult	1.7	0	0
200	8	ABCO	Adult	15	0	0
200	9	ABCO	Adult	22.5	0	0
194	17	ABCO	Adult	8.4	0	0
194	19	ABCO	Adult	8.4	0	0
195	21	ABMA	Adult	5.5	0	0
194	21.5	ABCO	Adult	12.9	0	0
194.5	21.5	ABCO	Adult	4	0	0
194.5	22	ABCO	Adult	3.3	0	0
195	21.5	ABCO	Adult	24.7	0	0
195	22	ABCO	Adult	3	0	0
196.5	21	ABMA	Adult	6.3	0	0
195	21	ABMA	Adult	12.1	0	0
198	22	ABCO	Adult	25.1	0	0
191.5	25	ABCO	Adult	3.9	0	0
191	25	ABCO	Adult	7	0	0
192	25	ABCO	Adult	7.6	0	0
191	26	ABCO	Adult	7.8	0	0
190	26	ABCO	Adult	25.2	0	0
182	56	ABMA	Adult	21.3	0	0
183	56	ABCO	Adult	17.1	0	0
184	55.5	ABMA	Adult	20.7	0	0
185	55	ABMA	Adult	30.3	0	0
185	54	ABCO	Adult	8.3	0	0
186	54	ABCO	Adult	7.6	0	0
186	55.5	ABCO	Adult	20.8	0	0
182.5	59	ABCO	Adult	25.6	0	0
188.5	55.5	ABCO	Adult	15.9	0	0
190	54.5	ABMA	Adult	28.4	0	0
186	54	ABCO	Adult	33	0	0
185	54	ABCO	Adult	11.9	0	0
182	53	ABMA	Adult	35.6	0	0
180	53.5	ABCO	Adult	35.3	0	0
183	52	ABCO	Adult	23.4	0	0
183.5	52	ABCO	Adult	21.5	0	0
186	52	ABMA	Adult	58.8	0	0
186.5	53	ABCO	Adult	9	0	0
188	54	ABCO	Adult	6.2	0	0
188	53.5	ABCO	Adult	14.3	0	0
191	50	ABMA	Adult	13.4	0	0
190	52	ABCO	Adult	4.8	0	0
177	39	ABCO	Adult	28.6	0	0
184	38	ABMA	Adult	88.3	0	0
190	42	ABCO	Adult	109.3	0	0
191	38	ABMA	Adult	64.1	0	0
198	36	ABMA	Adult	44.3	0	0
198	49	ABMA	Adult	7	0	0
200.5	48	ABMA	Adult	12.4	0	0
201	52	ABMA	Adult	5.1	0	0
201	53	ABMA	Adult	4.9	0	0
201	55	ABCO	Adult	1.8	0	0
199	62	ABCO	Adult	15.2	0	0
204.5	59	ABCO	Adult	19.6	0	0
204	59	ABMA	Adult	28.8	0	0
205	60	ABMA	Adult	5.5	0	0
206	59	ABMA	Adult	44.5	0	0
205	57	ABMA	Adult	24.7	0	0
207.5	59	ABMA	Adult	2.2	0	0
209	57	ABCO	Adult	3.6	0	0
211	57	ABCO	Adult	3.4	0	0
215	59	ABMA	Adult	23.2	0	0
210.5	54	ABMA	Adult	27.9	0	0
210	54	ABCO	Adult	6.7	0	0
208.5	52	ABCO	Adult	4.3	0	0
209	49	ABCO	Adult	18.5	0	0
208	49	ABCO	Adult	3.9	0	0
203	48	ABMA	Adult	131.4	0	0
208	47	ABCO	Adult	11.4	0	0
207	48	ABMA	Adult	2.5	0	0
210	46	ABCO	Adult	7.7	0	0
209	45.5	ABCO	Adult	13.9	0	0
209	45.5	ABCO	Adult	2.6	0	0
171	70	ABCO	Adult	17.6	0	0
171	67.5	ABCO	Adult	7.5	0	0
171	65.5	ABCO	Adult	10.2	0	0
171	65	ABCO	Adult	5.5	0	0
171	64	ABCO	Adult	16.3	0	0
171.5	64	ABCO	Adult	21.5	0	0
173.5	62	ABCO	Adult	4.8	0	0
174	64	ABCO	Adult	7.6	0	0
171.5	10	ABMA	Adult	71.5	0	0
171.5	11	ABMA	Adult	41.4	0	0
171	13	ABCO	Adult	19.6	0	0
169	13	ABCO	Adult	8.1	0	0
168.5	14	ABCO	Adult	12.7	0	0
170.5	16	ABMA	Adult	107	0	0
174	16	ABCO	Adult	31.6	0	0
174	16	ABCO	Adult	6.7	0	0
170	19.5	ABCO	Adult	2.3	0	0
173	20.5	ABCO	Adult	7	0	0
173	21	ABCO	Adult	4.9	0	0
172.5	21	ABCO	Adult	2.6	0	0
171	21	ABMA	Adult	2.3	0	0
174	23	ABMA	Adult	2.4	0	0
172	24.5	ABCO	Adult	5.2	0	0
169	22	ABCO	Adult	17.2	0	0
167	24	ABCO	Adult	23.1	0	0
161	26	ABCO	Adult	54.3	0	0
163	28	ABCO	Adult	11.5	0	0
163	28	ABCO	Adult	5	0	0
167	29	ABMA	Adult	108.3	0	0
168	29.5	ABCO	Adult	15.3	0	0
168	31	ABMA	Adult	87.1	0	0
170	31	ABCO	Adult	7	0	0
172	25	PILA	Adult	14.9	0	0
169.5	24	ABCO	Adult	1.6	0	0
178	22	ABCO	Adult	27.7	0	0
180	28	ABCO	Adult	14.7	0	0
181	27	ABCO	Adult	12.2	0	0
181	25.5	ABCO	Adult	6.6	0	0
181	26	ABCO	Adult	9.6	0	0
181	27	ABCO	Adult	8.9	0	0
183	25	ABCO	Adult	8.5	0	0
183	25.5	ABCO	Adult	6.1	0	0
184	25.5	ABCO	Adult	31.2	0	0
184	26	ABCO	Adult	16.6	0	0
184	28	ABCO	Adult	14.7	0	0
185	27.5	ABCO	Adult	10.5	0	0
184.5	26.5	ABCO	Adult	8.9	0	0
184	29	ABCO	Adult	28.5	0	0
183	29	ABCO	Adult	7.9	0	0
181	25	ABCO	Adult	7.2	0	0
186.5	25.5	ABCO	Adult	19.2	0	0
188	28	ABCO	Adult	16.3	0	0
188	29	ABCO	Adult	17.7	0	0
191	20.5	ABCO	Adult	3.4	0	0
191	21	ABCO	Adult	5.8	0	0
190.5	23	ABCO	Adult	8.7	0	0
191	22.5	ABCO	Adult	7.3	0	0
192	22	ABCO	Adult	12.2	0	0
194	22	ABCO	Adult	12.2	0	0
194.5	22.5	ABCO	Adult	22.3	0	0
194	23	ABCO	Adult	11.9	0	0
196	23	ABCO	Adult	14.3	0	0
197	24	ABCO	Adult	4.4	0	0
194	25	ABCO	Adult	12.8	0	0
195	25	ABCO	Adult	12	0	0
198	26	ABCO	Adult	55.8	0	0
193	28	ABCO	Adult	13.1	0	0
193	28	ABCO	Adult	11.3	0	0
193	33	ABCO	Adult	9.4	0	0
191	32	ABCO	Adult	144.3	0	0
165	41	ABCO	Adult	42	0	0
161	46	ABCO	Adult	18.4	0	0
162	48	ABCO	Adult	18.7	0	0
162	49	ABCO	Adult	23.3	0	0
162	50	ABCO	Adult	32.3	0	0
160	49	ABCO	Adult	21.7	0	0
162	56	ABCO	Adult	1.3	0	0
161.5	58	ABMA	Adult	14.3	0	0
170	56	ABCO	Adult	112.8	0	0
171	56	ABCO	Adult	20.4	0	0
171	55.5	ABCO	Adult	33.4	0	0
168	45	ABCO	Adult	50.4	0	0
167	44	ABCO	Adult	20	0	0
169	41	ABCO	Adult	30.3	0	0
171	42	ABCO	Adult	40.2	0	0
170	45	ABCO	Adult	22.7	0	0
174	44	ABCO	Adult	50.4	0	0
173.5	45	ABCO	Adult	18.2	0	0
173	46	ABCO	Adult	12.5	0	0
175	48	ABCO	Adult	28.5	0	0
174	47	ABCO	Adult	41	0	0
177	48	ABCO	Adult	15.3	0	0
176.5	45	ABCO	Adult	32.2	0	0
176.5	40	ABCO	Adult	4.6	0	0
179	58	ABCO	Adult	23.7	0	0
163	63	ABCO	Adult	58.5	0	0
163	66	ABMA	Adult	92.1	0	0
167	63	ABCO	Adult	4.3	0	0
166.5	68	ABMA	Adult	8.4	0	0
167	69	ABCO	Adult	2.7	0	0
166	66	ABCO	Adult	4.7	0	0
166	66.5	ABCO	Adult	14.6	0	0
168	66	ABCO	Adult	9.6	0	0
168	65.5	ABCO	Adult	13.9	0	0
168	65	ABCO	Adult	14.5	0	0
166.5	69	ABCO	Adult	15.5	0	0
167	70	ABCO	Adult	11.1	0	0
167.5	69	ABCO	Adult	18.9	0	0
202	2	ABCO	Adult	7.1	0	0
204	0	ABCO	Adult	6.7	0	0
204	2.5	ABCO	Adult	27.4	0	0
204.5	4.5	ABMA	Adult	14.2	0	0
209	6.5	ABMA	Adult	22.9	0	0
209	6	PILA	Adult	2.1	0	0
218	5	ABCO	Adult	121.2	0	0
216	9	ABCO	Adult	39.5	0	0
213	10	ABMA	Adult	7.9	0	0
210	12	ABCO	Adult	22.7	0	0
216	15	ABCO	Adult	10.1	0	0
216	15	ABCO	Adult	4.4	0	0
227	17	ABMA	Adult	31.3	0	0
208	17	ABCO	Adult	18.8	0	0
207.5	18	ABCO	Adult	4.2	0	0
204.5	18	ABCO	Adult	12.9	0	0
201	18	ABCO	Adult	6.5	0	0
202	17	ABCO	Adult	8.3	0	0
200	21	ABMA	Adult	3.7	0	0
202	20	ABCO	Adult	5.3	0	0
199	22	ABCO	Adult	17.5	0	0
200	22	ABCO	Adult	14.3	0	0
201	22	ABCO	Adult	8.4	0	0
203	23	ABCO	Adult	2.3	0	0
200	22.5	ABCO	Adult	10.7	0	0
200	23	ABCO	Adult	10.3	0	0
200	23.5	ABMA	Adult	5.7	0	0
200.5	24	ABCO	Adult	10.6	0	0
199.5	23.5	ABCO	Adult	5.7	0	0
200	24	ABCO	Adult	5	0	0
200	28	ABCO	Adult	7.5	0	0
200.5	31	ABCO	Adult	4.5	0	0
201	31.5	ABCO	Adult	27.1	0	0
200.5	29	ABCO	Adult	1.5	0	0
205	25	ABCO	Adult	30.3	0	0
221	19	ABCO	Adult	47.9	0	0
226	20.5	ABCO	Adult	51	0	0
210	25	ABCO	Adult	67.3	0	0
212	33	ABMA	Adult	77.1	0	0
214	34	ABCO	Adult	61.3	0	0
210	35	ABMA	Adult	58.4	0	0
209	35.5	ABCO	Adult	38.1	0	0
228	5	PIJE	Adult	5.7	0	0
233	3	ABCO	Adult	7.5	0	0
235	5	ABCO	Adult	90.5	0	0
239.5	4	ABCO	Adult	50.5	0	0
236.5	6.5	ABCO	Adult	21.6	0	0
234.5	7	ABMA	Adult	30.3	0	0
234	7	ABMA	Adult	5.4	0	0
235	9	ABCO	Adult	59.9	0	0
230	9	ABMA	Adult	5.4	0	0
229.5	9	ABMA	Adult	6.4	0	0
230	8.5	ABMA	Adult	1.8	0	0
230	8.5	ABMA	Adult	0.9	0	0
226	8	ABCO	Adult	30.4	0	0
223	12	ABCO	Adult	24.4	0	0
220	15	ABMA	Adult	15.4	0	0
229	19	ABCO	Adult	98	0	0
236	18.5	ABMA	Adult	26.7	0	0
238	16	ABCO	Adult	14.4	0	0
238	18	ABCO	Adult	7.2	0	0
238	21	ABMA	Adult	15.9	0	0
238	21.5	ABMA	Adult	38.8	0	0
237	22	ABCO	Adult	8.4	0	0
235	22	ABCO	Adult	7.1	0	0
232	23	ABCO	Adult	87.4	0	0
233	23	ABCO	Adult	1.4	0	0
237	22.5	ABMA	Adult	39.2	0	0
238	24	ABCO	Adult	75	0	0
236	26	ABCO	Adult	57.1	0	0
237	27	ABCO	Adult	5.5	0	0
236	28	ABCO	Adult	100.7	0	0
235	29.5	ABCO	Adult	12.7	0	0
233	31	ABMA	Adult	51.9	0	0
228.5	30.5	ABCO	Adult	66	0	0
220	28	ABCO	Adult	13.7	0	0
224	32	ABCO	Adult	24.1	0	0
235.5	32	ABCO	Adult	34.9	0	0
238	30.5	ABCO	Adult	25.2	0	0
217	48	ABCO	Adult	37.5	0	0
214	50	ABCO	Adult	79.2	0	0
213	48	ABCO	Adult	46.6	0	0
214	47	ABCO	Adult	33.7	0	0
215	49	ABCO	Adult	37.9	0	0
217	51	ABCO	Adult	27.4	0	0
221	54	ABCO	Adult	16.8	0	0
220	58	ABMA	Adult	80.1	0	0
221	61.5	ABCO	Adult	13.2	0	0
209	44	ABCO	Adult	4.1	0	0
207	39	ABCO	Adult	13.4	0	0
207	45	ABCO	Adult	10.3	0	0
207	46	ABCO	Adult	14.8	0	0
202	37	ABCO	Adult	25.9	0	0
202	55	ABCO	Adult	23.3	0	0
190	59	ABMA	Adult	14.4	0	0
188	60	ABCO	Adult	5.6	0	0
176	61	ABCO	Adult	19.2	0	0
172	68	ABCO	Adult	15.2	0	0
197	64	PIJE	Adult	10.1	0	0
200.5	69	ABCO	Adult	49.8	0	0
201	68.5	ABCO	Adult	31.6	0	0
199	70.5	ABCO	Adult	32.9	0	0
198	70.5	ABCO	Adult	83.5	0	0
198	72	ABCO	Adult	5.8	0	0
198.5	72	ABCO	Adult	3.5	0	0
197	68.5	ABMA	Adult	81.9	0	0
194.5	67	ABMA	Adult	3.6	0	0
190.5	70.5	ABCO	Adult	25.4	0	0
190	44	ABCO	Adult	26.1	0	0
189.5	75	ABCO	Adult	18.6	0	0
189	75	ABCO	Adult	48.6	0	0
187.5	76	ABMA	Adult	80.1	0	0
183	74	ABCO	Adult	61.9	0	0
184	76	ABCO	Adult	18.7	0	0
183	77	ABCO	Adult	24	0	0
182	79	ABCO	Adult	83	0	0
183	73	ABCO	Adult	28.4	0	0
228.5	48	ABCO	Adult	79.2	0	0
229.5	48	ABCO	Adult	43.8	0	0
237	45	ABCO	Adult	64.4	0	0
238	52.5	ABCO	Adult	56.8	0	0
237	60	ABCO	Adult	91.9	0	0
222	58	ABCO	Adult	7.4	0	0
225	62.5	ABMA	Adult	1.2	0	0
224	64	ABCO	Adult	2.7	0	0
228	65	ABMA	Adult	5.1	0	0
227	64	ABCO	Adult	1.3	0	0
229.5	66	ABMA	Adult	2.4	0	0
228	66	ABMA	Adult	2.7	0	0
228.5	67	ABMA	Adult	2.7	0	0
230	67	ABMA	Adult	3.9	0	0
230.5	66	ABCO	Adult	4	0	0
232	74	ABMA	Adult	1.1	0	0
228.5	70.5	ABCO	Adult	5	0	0
228.5	69	ABCO	Adult	3.5	0	0
228.5	69	ABCO	Adult	4.3	0	0
224	69	ABCO	Adult	37.4	0	0
224	70.5	ABCO	Adult	3.6	0	0
224.5	71	ABMA	Adult	14.9	0	0
222	72	ABCO	Adult	7.3	0	0
226	72	ABCO	Adult	12.6	0	0
228.5	76	ABMA	Adult	52.7	0	0
230	76	ABCO	Adult	9	0	0
232	75	ABMA	Adult	27.3	0	0
238	76	ABMA	Adult	21.3	0	0
237	79	ABMA	Adult	58	0	0
227	80.5	ABCO	Adult	167	0	0
234	84.5	ABCO	Adult	47.6	0	0
